FirstName|LastName|Occupation|HasEmployedAsLobbyistOnly|EmploymentExplanation|SubmittedDate|Year|Quarter|DisclosureXML
Michael J.|Tobin|Legislative Vice President|0|My responsibilities encompass a number of duties for our company operations in various states, only a very small portion of which may include DE lobby activity.|10/5/12 1:22 PM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>787</EmployerId><LegalName>New York LIfe Insurance Company</LegalName><AddressLine1>51 Madison Avenue</AddressLine1><AddressLine2>New York, NY 10010</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>787</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Michael J.|Tobin|Legislative Vice President|0|My responsibilities encompass a number of duties for our company operations in various states, only a very small portion of which may include DE lobby activity.|1/3/13 12:00 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michael S.|Ciabattoni|Vice President, Teamsters Local 326|0|I am Vice President, business agent and legislative representative for our organization  8/28/2012 - Ryan, President notified us by e-mail that he no longer is authorized to lobby, and to make him inactive.|4/12/12 11:17 AM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>147</EmployerId><LegalName>GENERAL TEAMSTER LOCAL 326, Political Action Committee</LegalName><AddressLine1>451 East New Churchman's Rd.</AddressLine1><AddressLine2>New Castle, DE 19720</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>147</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Michael S.|Ciabattoni|Vice President, Teamsters Local 326|0|I am Vice President, business agent and legislative representative for our organization  8/28/2012 - Ryan, President notified us by e-mail that he no longer is authorized to lobby, and to make him inactive.|7/27/12 11:33 AM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>147</EmployerId><LegalName>GENERAL TEAMSTER LOCAL 326, Political Action Committee</LegalName><AddressLine1>451 East New Churchman's Rd.</AddressLine1><AddressLine2>New Castle, DE 19720</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>147</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Michael W.|Teichman, Esquire|Attorney|0|Attorney|4/5/12 3:59 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>420</EmployerId><LegalName>Columbus Circle Capital LLP</LegalName><AddressLine1>152 W. 57th Street&lt;br&gt;32nd Floor</AddressLine1><AddressLine2>New York, NY 10019</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>420</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>646</EmployerId><LegalName>Delaware Captive Insurance Association</LegalName><AddressLine1>c/o Richard Klumpp, JD, CPA&lt;br&gt;1105 N. Market Street, Suite 1300</AddressLine1><AddressLine2>WILMINGTON, DE 19801</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>646</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>3</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>813</EmployerId><LegalName>I Drive Safely, LLC</LegalName><AddressLine1>294 La Moree Road</AddressLine1><AddressLine2>San Marcos, CA 92078</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>813</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>4</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>323</EmployerId><LegalName>Progressive Insurance</LegalName><AddressLine1>200 Westgate Parkway&lt;br&gt;Suite 300</AddressLine1><AddressLine2>Richmond, VA 23233</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>323</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>5</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>535</EmployerId><LegalName>UICI Companies</LegalName><AddressLine1>9151 Grapevine Highway</AddressLine1><AddressLine2>North Richland Hills, TX 76108</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>535</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Michael W.|Teichman, Esquire|Attorney|0|Attorney|7/16/12 12:12 PM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>420</EmployerId><LegalName>Columbus Circle Capital LLP</LegalName><AddressLine1>152 W. 57th Street&lt;br&gt;32nd Floor</AddressLine1><AddressLine2>New York, NY 10019</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>420</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>646</EmployerId><LegalName>Delaware Captive Insurance Association</LegalName><AddressLine1>c/o Richard Klumpp, JD, CPA&lt;br&gt;1105 N. Market Street, Suite 1300</AddressLine1><AddressLine2>WILMINGTON, DE 19801</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>646</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>3</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>813</EmployerId><LegalName>I Drive Safely, LLC</LegalName><AddressLine1>294 La Moree Road</AddressLine1><AddressLine2>San Marcos, CA 92078</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>813</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>4</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>323</EmployerId><LegalName>Progressive Insurance</LegalName><AddressLine1>200 Westgate Parkway&lt;br&gt;Suite 300</AddressLine1><AddressLine2>Richmond, VA 23233</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>323</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>5</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>535</EmployerId><LegalName>UICI Companies</LegalName><AddressLine1>9151 Grapevine Highway</AddressLine1><AddressLine2>North Richland Hills, TX 76108</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>535</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Michael W.|Teichman, Esquire|Attorney|0|Attorney|10/11/12 3:50 PM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>420</EmployerId><LegalName>Columbus Circle Capital LLP</LegalName><AddressLine1>152 W. 57th Street&lt;br&gt;32nd Floor</AddressLine1><AddressLine2>New York, NY 10019</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>420</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>646</EmployerId><LegalName>Delaware Captive Insurance Association</LegalName><AddressLine1>c/o Richard Klumpp, JD, CPA&lt;br&gt;1105 N. Market Street, Suite 1300</AddressLine1><AddressLine2>WILMINGTON, DE 19801</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>646</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>3</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>813</EmployerId><LegalName>I Drive Safely, LLC</LegalName><AddressLine1>294 La Moree Road</AddressLine1><AddressLine2>San Marcos, CA 92078</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>813</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>4</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>323</EmployerId><LegalName>Progressive Insurance</LegalName><AddressLine1>200 Westgate Parkway&lt;br&gt;Suite 300</AddressLine1><AddressLine2>Richmond, VA 23233</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>323</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>5</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>535</EmployerId><LegalName>UICI Companies</LegalName><AddressLine1>9151 Grapevine Highway</AddressLine1><AddressLine2>North Richland Hills, TX 76108</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>535</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Michael W.|Teichman, Esquire|Attorney|0|Attorney|1/16/13 12:00 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Michelle|Jun|Staff Attorney|0|I am a paid employee for Consumers Union and work on Consumer Advocacy issues which include lobbying.|4/20/12 7:56 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>522</EmployerId><LegalName>Consumers Union of U.S., Inc.</LegalName><AddressLine1>1535 Mission Street</AddressLine1><AddressLine2>San Francisco, CA 9103</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>522</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Michelle|Jun|Staff Attorney|0|I am a paid employee for Consumers Union and work on Consumer Advocacy issues which include lobbying.|7/12/12 12:47 PM|2012|2|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>522</EmployerId><LegalName>Consumers Union of U.S., Inc.</LegalName><AddressLine1>1535 Mission Street</AddressLine1><AddressLine2>San Francisco, CA 9103</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>522</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Michelle|Jun|Staff Attorney|0|I am a paid employee for Consumers Union and work on Consumer Advocacy issues which include lobbying.|10/15/12 5:39 PM|2012|3|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>522</EmployerId><LegalName>Consumers Union of U.S., Inc.</LegalName><AddressLine1>1535 Mission Street</AddressLine1><AddressLine2>San Francisco, CA 9103</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>522</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Michelle|Jun|Staff Attorney|0|I am a paid employee for Consumers Union and work on Consumer Advocacy issues which include lobbying.|1/16/13 12:00 AM|2012|4|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Monte|Williams|Lobbyist|1|NA|4/19/12 3:37 PM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>699</EmployerId><LegalName>Altria Client Services Inc. and its Affiliates</LegalName><AddressLine1>6601 West Broad Street</AddressLine1><AddressLine2>Richmond, VA 23230</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>699</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Nancy|Willing|civic activist|1|NA|5/1/12 11:59 AM|2012|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>57</EmployerId><LegalName>CIVIC LEAGUE FOR NEW CASTLE COUNTY</LegalName><AddressLine1>P. O. Box  11523</AddressLine1><AddressLine2>Wilmington, DE 19850</AddressLine2><City/><State/><ZipCode/></Employer><EmployerId>57</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
