FirstName|LastName|Occupation|HasEmployedAsLobbyistOnly|EmploymentExplanation|SubmittedDate|Year|Quarter|DisclosureXML
Jennifer|Adkins|Executive Director|0|A relatively small part of my job as Executive Director is interacting with legislative/executive officials as needed for the organization|4/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Jennifer|Mendez|Director, Government Relations|1|NA|4/9/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>881</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>881</EmployerId><LegalName>The Carpet and Rug Institute</LegalName><AddressLine1>1530 Wilson Blvd.</AddressLine1><AddressLine2>Suite 690</AddressLine2><City>Arlington</City><State>Virginia</State><ZipCode>22209</ZipCode></Employer><EmployerId>881</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Jennifer|Allen|Acting Director|1|NA|5/2/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Jeremy|Kudon|Attorney|0|Employed as retained counsel for client, of which only a small percentage of work qualifies as lobbying as defined.|4/22/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1147</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1147</EmployerId><LegalName>Dish Network L.L.C.</LegalName><AddressLine1>1110 Vermont Avenue NW, Suite 750</AddressLine1><AddressLine2>NA</AddressLine2><City>Washington</City><State>District of Columbia</State><ZipCode>20005</ZipCode></Employer><EmployerId>1147</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>985</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>985</EmployerId><LegalName>FIG LLC and its affiliates</LegalName><AddressLine1>1345 Avenue of  the Americas</AddressLine1><AddressLine2>46th Floor</AddressLine2><City>New York</City><State>New York</State><ZipCode>10105</ZipCode></Employer><EmployerId>985</EmployerId><FoodRefreshments>1205.04</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Jerome|Heisler, Jr.|Real Estate Developer|1|NA|4/21/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>840</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>840</EmployerId><LegalName>The Reybold Group</LegalName><AddressLine1>116 East Scotland Drive</AddressLine1><AddressLine2>NA</AddressLine2><City>Bear</City><State>Delaware</State><ZipCode>19701</ZipCode></Employer><EmployerId>840</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Jill|Fuchs|Retired|0|NAI am a volunteer with no salary|4/21/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>777</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>777</EmployerId><LegalName>Land Leased Homeowners Coalition</LegalName><AddressLine1>P.O. Box 366</AddressLine1><AddressLine2>NA</AddressLine2><City>Camden</City><State>Delaware</State><ZipCode>19934</ZipCode></Employer><EmployerId>777</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Jim|Purcell|President, Community Based School Program|0|President and Director for Communities In Schools of Delaware, a non profit community based school outreach program.|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
Jim|Lardear|Public Affairs|0|I work for AAA Mid-Atlantic in public affairs and will occasionally need to contact the GA or agencies re bills or advocacy issues.|4/22/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>556</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>556</EmployerId><LegalName>AAA Mid-Atlantic</LegalName><AddressLine1>One River Place</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19081</ZipCode></Employer><EmployerId>556</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Joan|Verplanck|Association President|0|Joan Verplanck is the president of the Delaware State Chamber of Commerce. In this role she advocates for member businesses on appropriate issues.|4/15/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>124</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>124</EmployerId><LegalName>DELAWARE STATE CHAMBER OF COMMERCE</LegalName><AddressLine1>P.O. Box 671</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>198990671</ZipCode></Employer><EmployerId>124</EmployerId><FoodRefreshments>251.41</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
Joann O.|Hasse|Volunteer, Member of Organization|0|Member of organization, fill various positions from time to time. No compensation|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
John|Hollis|Dir. Community & Gov't Relations|0|Partial lobbying duties|4/5/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>675</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>675</EmployerId><LegalName>Nemours Health and Preventions Services</LegalName><AddressLine1>252 Chapman Rd.</AddressLine1><AddressLine2>Christiana Bldg., Suite 200</AddressLine2><City>Newark</City><State>Delaware</State><ZipCode>19702</ZipCode></Employer><EmployerId>675</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
John|Collingwood|Executive Vice President, Government Affairs|0|I have government affairs responsibilities for Bank of America in my position as executive vice president.|4/2/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
John|Gardner|Consultant|0|Board member and acting Executive Director of a non-profit agency, AIDS Delaware.|4/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
John|Rainey|District Director|1|NA|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
John|Trippe|Area Business Manager|0|I am a Disease State Manager and Pharmacist with Reckitt Benckiser Pharmaceuticals Inc.  My job is to provide education and awareness around chronic disease and disease state management- specifically opioid dependence.  On occasion, this may involve contact  with individuals that could be considered lobbying.|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
John|Sykes|lobbyist|1|NA|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
John|Gerbino|Managing Director|0|Full time salaried employee whose duties include lobbying on issues regarding debt and derivative transactions.|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
John|Armitage|lobbyist|1||4/21/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>206</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>206</EmployerId><LegalName>NATIONAL RIFLE ASSOCIATION</LegalName><AddressLine1>11250 Waples Mill Rd.</AddressLine1><AddressLine2>NA</AddressLine2><City>Fairfax</City><State>Virginia</State><ZipCode>22030</ZipCode></Employer><EmployerId>206</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>28</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
John|Riley|Director, Government Relations|0|I am head of government relations and in that capacity have other duties in addition to lobbying.|4/18/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>883</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>883</EmployerId><LegalName>Ashland Inc.</LegalName><AddressLine1>1313 N market Street</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19894</ZipCode></Employer><EmployerId>883</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
John|Barnes|Member services and advocacy|1|NA|4/22/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>2</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>2</EmployerId><LegalName>AARP DELAWARE</LegalName><AddressLine1>1100 N. Market</AddressLine1><AddressLine2>Suite 1201</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>2</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
John Charles|Sigler|Lawyer|0|No information provided|4/1/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>128</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>128</EmployerId><LegalName>DELAWARE STATE SPORTSMEN'S ASSOCIATION</LegalName><AddressLine1>P.O. Box 1786</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19899</ZipCode></Employer><EmployerId>128</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
John D|Baker|Executive|0|Managing Director of Delaware Association of Nonprofit Agencies|5/2/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>1182</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>1182</EmployerId><LegalName>Delaware Alliance For Nonprofit Advancement</LegalName><AddressLine1>100 W. 10th Street</AddressLine1><AddressLine2>Suite 1012</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19801</ZipCode></Employer><EmployerId>1182</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
John D.|Flaherty|Lobbyist|1||5/2/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
John D.|Daniello|Management Consultant|0|Only serves as lobbyist if need arises|4/8/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>65</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>65</EmployerId><LegalName>CONTRACTORS OF DE, INC.</LegalName><AddressLine1>2326 jamaica drive</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>19810</ZipCode></Employer><EmployerId>65</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure><LobsEmployerExpenditure><ItemId>103</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>103</EmployerId><LegalName>DELAWARE MECHANICAL CONTRACTORS ASSOCIATION</LegalName><AddressLine1>P.O. Box 1692</AddressLine1><AddressLine2>NA</AddressLine2><City>Hockessin</City><State>Delaware</State><ZipCode>19707</ZipCode></Employer><EmployerId>103</EmployerId><FoodRefreshments>0</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
John George|Walsh|Retired (Teacher)|1|NA|4/9/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
John H.|Taylor Jr|Executive Director, Delaware Public Policy Institute|0|I would be an advocate on select issues of concern to the Delaware Public Policy Insitute, eg education|4/15/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>124</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>124</EmployerId><LegalName>DELAWARE STATE CHAMBER OF COMMERCE</LegalName><AddressLine1>P.O. Box 671</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>198990671</ZipCode></Employer><EmployerId>124</EmployerId><FoodRefreshments>251.41</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
John J.|Schreppler II|In-house consel|0|Vice president and general counsel|4/11/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
John J.|Falkenbach|Executive Director/ Delaware Life & Health IGA; Attorney|0|Primary function as the Executive Director of the Delaware Life & Health IGA. Any activity as a lobbyist would be incidental to the regular responsibilities.|4/22/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection/><LobsPOGiftsCollection/></LOBDisclosure>
John J.|Casey, Jr.|Government Relations Director|0|Professional and administrative duties with Delaware Contractors Association|4/24/2013|2013|1|<LOBDisclosure><LobsEmployerExpenditureCollection><LobsEmployerExpenditure><ItemId>90</ItemId><DisclosureId>0</DisclosureId><Employer><EmployerId>90</EmployerId><LegalName>DELAWARE CONTRACTORS ASSOCIATION</LegalName><AddressLine1>P. O. Box 6520</AddressLine1><AddressLine2>NA</AddressLine2><City>Wilmington</City><State>Delaware</State><ZipCode>198040120</ZipCode></Employer><EmployerId>90</EmployerId><FoodRefreshments>282.25</FoodRefreshments><Entertainment>0</Entertainment><LodgingExpenses>0</LodgingExpenses><TravelExpense>0</TravelExpense><RecreationExpense>0</RecreationExpense><GiftContributions>0</GiftContributions></LobsEmployerExpenditure></LobsEmployerExpenditureCollection><LobsPOGiftsCollection/></LOBDisclosure>
